edge,presence_count,top20_count,group,n_instances,presence_frequency,overall_top20_frequency,conditional_top20_frequency
lh_supramarginal -- rh_posteriorcingulate,8,0.0,SZ,150,0.05333333333333334,0.0,0.0
lh_supramarginal -- rh_precentral,67,1.0,SZ,150,0.44666666666666666,0.006666666666666667,0.014925373134328358
lh_supramarginal -- rh_precuneus,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
lh_supramarginal -- rh_rostralanteriorcingulate,49,4.0,SZ,150,0.32666666666666666,0.02666666666666667,0.08163265306122448
lh_supramarginal -- rh_rostralmiddlefrontal,92,4.0,SZ,150,0.6133333333333333,0.02666666666666667,0.043478260869565216
lh_supramarginal -- rh_superiorfrontal,84,1.0,SZ,150,0.56,0.006666666666666667,0.011904761904761904
lh_supramarginal -- rh_superiorparietal,64,2.0,SZ,150,0.4266666666666667,0.013333333333333334,0.03125
lh_supramarginal -- rh_superiortemporal,8,0.0,SZ,150,0.05333333333333334,0.0,0.0
lh_supramarginal -- rh_supramarginal,49,3.0,SZ,150,0.32666666666666666,0.02,0.061224489795918366
lh_supramarginal -- rh_transversetemporal,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
lh_temporalpole -- rh_caudalmiddlefrontal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_temporalpole -- rh_cuneus,8,1.0,SZ,150,0.05333333333333334,0.006666666666666667,0.125
lh_temporalpole -- rh_entorhinal,65,4.0,SZ,150,0.43333333333333335,0.02666666666666667,0.06153846153846154
lh_temporalpole -- rh_frontalpole,46,2.0,SZ,150,0.30666666666666664,0.013333333333333334,0.043478260869565216
lh_temporalpole -- rh_fusiform,3,0.0,SZ,150,0.02,0.0,0.0
lh_temporalpole -- rh_inferiortemporal,13,0.0,SZ,150,0.08666666666666667,0.0,0.0
lh_temporalpole -- rh_isthmuscingulate,3,0.0,SZ,150,0.02,0.0,0.0
lh_temporalpole -- rh_lateralorbitofrontal,19,2.0,SZ,150,0.12666666666666668,0.013333333333333334,0.10526315789473684
lh_temporalpole -- rh_lingual,36,8.0,SZ,150,0.24,0.05333333333333334,0.2222222222222222
lh_temporalpole -- rh_medialorbitofrontal,14,2.0,SZ,150,0.09333333333333334,0.013333333333333334,0.14285714285714285
lh_temporalpole -- rh_middletemporal,3,0.0,SZ,150,0.02,0.0,0.0
lh_temporalpole -- rh_parsorbitalis,99,3.0,SZ,150,0.66,0.02,0.030303030303030304
lh_temporalpole -- rh_pericalcarine,13,1.0,SZ,150,0.08666666666666667,0.006666666666666667,0.07692307692307693
lh_temporalpole -- rh_posteriorcingulate,3,3.0,SZ,150,0.02,0.02,1.0
lh_temporalpole -- rh_precuneus,31,5.0,SZ,150,0.20666666666666667,0.03333333333333333,0.16129032258064516
lh_temporalpole -- rh_superiortemporal,6,0.0,SZ,150,0.04,0.0,0.0
lh_temporalpole -- rh_supramarginal,8,3.0,SZ,150,0.05333333333333334,0.02,0.375
lh_temporalpole -- rh_temporalpole,148,21.0,SZ,150,0.9866666666666667,0.14,0.14189189189189189
lh_transversetemporal -- rh_bankssts,9,2.0,SZ,150,0.06,0.013333333333333334,0.2222222222222222
lh_transversetemporal -- rh_caudalanteriorcingulate,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
lh_transversetemporal -- rh_caudalmiddlefrontal,19,3.0,SZ,150,0.12666666666666668,0.02,0.15789473684210525
lh_transversetemporal -- rh_cuneus,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_transversetemporal -- rh_fusiform,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
lh_transversetemporal -- rh_inferiortemporal,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
lh_transversetemporal -- rh_insula,23,4.0,SZ,150,0.15333333333333332,0.02666666666666667,0.17391304347826086
lh_transversetemporal -- rh_isthmuscingulate,11,1.0,SZ,150,0.07333333333333333,0.006666666666666667,0.09090909090909091
lh_transversetemporal -- rh_lateraloccipital,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_transversetemporal -- rh_lateralorbitofrontal,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
lh_transversetemporal -- rh_lingual,3,0.0,SZ,150,0.02,0.0,0.0
lh_transversetemporal -- rh_medialorbitofrontal,4,1.0,SZ,150,0.02666666666666667,0.006666666666666667,0.25
lh_transversetemporal -- rh_middletemporal,3,1.0,SZ,150,0.02,0.006666666666666667,0.3333333333333333
lh_transversetemporal -- rh_paracentral,4,1.0,SZ,150,0.02666666666666667,0.006666666666666667,0.25
lh_transversetemporal -- rh_parahippocampal,10,0.0,SZ,150,0.06666666666666667,0.0,0.0
lh_transversetemporal -- rh_parsopercularis,18,3.0,SZ,150,0.12,0.02,0.16666666666666666
lh_transversetemporal -- rh_parstriangularis,12,4.0,SZ,150,0.08,0.02666666666666667,0.3333333333333333
lh_transversetemporal -- rh_posteriorcingulate,10,0.0,SZ,150,0.06666666666666667,0.0,0.0
lh_transversetemporal -- rh_precentral,3,0.0,SZ,150,0.02,0.0,0.0
lh_transversetemporal -- rh_rostralanteriorcingulate,17,4.0,SZ,150,0.11333333333333333,0.02666666666666667,0.23529411764705882
lh_transversetemporal -- rh_rostralmiddlefrontal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_transversetemporal -- rh_superiorfrontal,7,0.0,SZ,150,0.04666666666666667,0.0,0.0
lh_transversetemporal -- rh_superiorparietal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_transversetemporal -- rh_superiortemporal,3,0.0,SZ,150,0.02,0.0,0.0
lh_transversetemporal -- rh_supramarginal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
lh_transversetemporal -- rh_transversetemporal,85,26.0,SZ,150,0.5666666666666667,0.17333333333333334,0.3058823529411765
rh_bankssts -- rh_caudalanteriorcingulate,107,5.0,SZ,150,0.7133333333333334,0.03333333333333333,0.04672897196261682
rh_bankssts -- rh_caudalmiddlefrontal,72,6.0,SZ,150,0.48,0.04,0.08333333333333333
rh_bankssts -- rh_fusiform,3,0.0,SZ,150,0.02,0.0,0.0
rh_bankssts -- rh_inferiorparietal,17,0.0,SZ,150,0.11333333333333333,0.0,0.0
rh_bankssts -- rh_inferiortemporal,46,3.0,SZ,150,0.30666666666666664,0.02,0.06521739130434782
rh_bankssts -- rh_insula,83,6.0,SZ,150,0.5533333333333333,0.04,0.07228915662650602
rh_bankssts -- rh_isthmuscingulate,73,7.0,SZ,150,0.4866666666666667,0.04666666666666667,0.0958904109589041
rh_bankssts -- rh_lateraloccipital,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_bankssts -- rh_lateralorbitofrontal,20,0.0,SZ,150,0.13333333333333333,0.0,0.0
rh_bankssts -- rh_medialorbitofrontal,12,2.0,SZ,150,0.08,0.013333333333333334,0.16666666666666666
rh_bankssts -- rh_middletemporal,69,8.0,SZ,150,0.46,0.05333333333333334,0.11594202898550725
rh_bankssts -- rh_paracentral,91,3.0,SZ,150,0.6066666666666667,0.02,0.03296703296703297
rh_bankssts -- rh_parahippocampal,21,1.0,SZ,150,0.14,0.006666666666666667,0.047619047619047616
rh_bankssts -- rh_parsopercularis,49,8.0,SZ,150,0.32666666666666666,0.05333333333333334,0.16326530612244897
rh_bankssts -- rh_parstriangularis,53,1.0,SZ,150,0.35333333333333333,0.006666666666666667,0.018867924528301886
rh_bankssts -- rh_pericalcarine,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
rh_bankssts -- rh_postcentral,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_bankssts -- rh_posteriorcingulate,113,3.0,SZ,150,0.7533333333333333,0.02,0.02654867256637168
rh_bankssts -- rh_precentral,7,0.0,SZ,150,0.04666666666666667,0.0,0.0
rh_bankssts -- rh_rostralanteriorcingulate,18,2.0,SZ,150,0.12,0.013333333333333334,0.1111111111111111
rh_bankssts -- rh_rostralmiddlefrontal,6,0.0,SZ,150,0.04,0.0,0.0
rh_bankssts -- rh_superiorfrontal,41,0.0,SZ,150,0.2733333333333333,0.0,0.0
rh_bankssts -- rh_superiorparietal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_bankssts -- rh_superiortemporal,50,1.0,SZ,150,0.3333333333333333,0.006666666666666667,0.02
rh_bankssts -- rh_supramarginal,13,0.0,SZ,150,0.08666666666666667,0.0,0.0
rh_bankssts -- rh_transversetemporal,8,1.0,SZ,150,0.05333333333333334,0.006666666666666667,0.125
rh_caudalanteriorcingulate -- rh_caudalmiddlefrontal,58,2.0,SZ,150,0.38666666666666666,0.013333333333333334,0.034482758620689655
rh_caudalanteriorcingulate -- rh_cuneus,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_frontalpole,7,0.0,SZ,150,0.04666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_fusiform,4,2.0,SZ,150,0.02666666666666667,0.013333333333333334,0.5
rh_caudalanteriorcingulate -- rh_inferiorparietal,11,1.0,SZ,150,0.07333333333333333,0.006666666666666667,0.09090909090909091
rh_caudalanteriorcingulate -- rh_inferiortemporal,52,2.0,SZ,150,0.3466666666666667,0.013333333333333334,0.038461538461538464
rh_caudalanteriorcingulate -- rh_insula,58,1.0,SZ,150,0.38666666666666666,0.006666666666666667,0.017241379310344827
rh_caudalanteriorcingulate -- rh_isthmuscingulate,92,4.0,SZ,150,0.6133333333333333,0.02666666666666667,0.043478260869565216
rh_caudalanteriorcingulate -- rh_lateraloccipital,9,0.0,SZ,150,0.06,0.0,0.0
rh_caudalanteriorcingulate -- rh_lateralorbitofrontal,25,1.0,SZ,150,0.16666666666666666,0.006666666666666667,0.04
rh_caudalanteriorcingulate -- rh_lingual,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_medialorbitofrontal,12,1.0,SZ,150,0.08,0.006666666666666667,0.08333333333333333
rh_caudalanteriorcingulate -- rh_middletemporal,75,5.0,SZ,150,0.5,0.03333333333333333,0.06666666666666667
rh_caudalanteriorcingulate -- rh_paracentral,54,3.0,SZ,150,0.36,0.02,0.05555555555555555
rh_caudalanteriorcingulate -- rh_parahippocampal,17,0.0,SZ,150,0.11333333333333333,0.0,0.0
rh_caudalanteriorcingulate -- rh_parsopercularis,37,5.0,SZ,150,0.24666666666666667,0.03333333333333333,0.13513513513513514
rh_caudalanteriorcingulate -- rh_parsorbitalis,3,0.0,SZ,150,0.02,0.0,0.0
rh_caudalanteriorcingulate -- rh_parstriangularis,45,3.0,SZ,150,0.3,0.02,0.06666666666666667
rh_caudalanteriorcingulate -- rh_pericalcarine,17,0.0,SZ,150,0.11333333333333333,0.0,0.0
rh_caudalanteriorcingulate -- rh_posteriorcingulate,118,5.0,SZ,150,0.7866666666666666,0.03333333333333333,0.0423728813559322
rh_caudalanteriorcingulate -- rh_precentral,3,0.0,SZ,150,0.02,0.0,0.0
rh_caudalanteriorcingulate -- rh_rostralanteriorcingulate,17,2.0,SZ,150,0.11333333333333333,0.013333333333333334,0.11764705882352941
rh_caudalanteriorcingulate -- rh_rostralmiddlefrontal,10,0.0,SZ,150,0.06666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_superiorfrontal,53,1.0,SZ,150,0.35333333333333333,0.006666666666666667,0.018867924528301886
rh_caudalanteriorcingulate -- rh_superiorparietal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_superiortemporal,55,4.0,SZ,150,0.36666666666666664,0.02666666666666667,0.07272727272727272
rh_caudalanteriorcingulate -- rh_supramarginal,16,0.0,SZ,150,0.10666666666666667,0.0,0.0
rh_caudalanteriorcingulate -- rh_transversetemporal,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
rh_caudalmiddlefrontal -- rh_cuneus,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_frontalpole,9,0.0,SZ,150,0.06,0.0,0.0
rh_caudalmiddlefrontal -- rh_fusiform,7,1.0,SZ,150,0.04666666666666667,0.006666666666666667,0.14285714285714285
rh_caudalmiddlefrontal -- rh_inferiorparietal,9,0.0,SZ,150,0.06,0.0,0.0
rh_caudalmiddlefrontal -- rh_inferiortemporal,38,2.0,SZ,150,0.25333333333333335,0.013333333333333334,0.05263157894736842
rh_caudalmiddlefrontal -- rh_insula,63,6.0,SZ,150,0.42,0.04,0.09523809523809523
rh_caudalmiddlefrontal -- rh_isthmuscingulate,39,3.0,SZ,150,0.26,0.02,0.07692307692307693
rh_caudalmiddlefrontal -- rh_lateraloccipital,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
rh_caudalmiddlefrontal -- rh_lateralorbitofrontal,12,1.0,SZ,150,0.08,0.006666666666666667,0.08333333333333333
rh_caudalmiddlefrontal -- rh_lingual,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_caudalmiddlefrontal -- rh_medialorbitofrontal,11,1.0,SZ,150,0.07333333333333333,0.006666666666666667,0.09090909090909091
rh_caudalmiddlefrontal -- rh_middletemporal,33,2.0,SZ,150,0.22,0.013333333333333334,0.06060606060606061
rh_caudalmiddlefrontal -- rh_paracentral,34,2.0,SZ,150,0.22666666666666666,0.013333333333333334,0.058823529411764705
rh_caudalmiddlefrontal -- rh_parahippocampal,31,4.0,SZ,150,0.20666666666666667,0.02666666666666667,0.12903225806451613
rh_caudalmiddlefrontal -- rh_parsopercularis,36,6.0,SZ,150,0.24,0.04,0.16666666666666666
rh_caudalmiddlefrontal -- rh_parsorbitalis,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_parstriangularis,22,0.0,SZ,150,0.14666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_pericalcarine,6,0.0,SZ,150,0.04,0.0,0.0
rh_caudalmiddlefrontal -- rh_postcentral,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_posteriorcingulate,69,1.0,SZ,150,0.46,0.006666666666666667,0.014492753623188406
rh_caudalmiddlefrontal -- rh_precentral,7,0.0,SZ,150,0.04666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_precuneus,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_caudalmiddlefrontal -- rh_rostralanteriorcingulate,25,1.0,SZ,150,0.16666666666666666,0.006666666666666667,0.04
rh_caudalmiddlefrontal -- rh_rostralmiddlefrontal,6,1.0,SZ,150,0.04,0.006666666666666667,0.16666666666666666
rh_caudalmiddlefrontal -- rh_superiorfrontal,26,0.0,SZ,150,0.17333333333333334,0.0,0.0
rh_caudalmiddlefrontal -- rh_superiorparietal,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_caudalmiddlefrontal -- rh_superiortemporal,43,7.0,SZ,150,0.2866666666666667,0.04666666666666667,0.16279069767441862
rh_caudalmiddlefrontal -- rh_supramarginal,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_caudalmiddlefrontal -- rh_temporalpole,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_caudalmiddlefrontal -- rh_transversetemporal,20,5.0,SZ,150,0.13333333333333333,0.03333333333333333,0.25
rh_cuneus -- rh_entorhinal,24,3.0,SZ,150,0.16,0.02,0.125
rh_cuneus -- rh_frontalpole,5,1.0,SZ,150,0.03333333333333333,0.006666666666666667,0.2
rh_cuneus -- rh_fusiform,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_cuneus -- rh_inferiorparietal,13,1.0,SZ,150,0.08666666666666667,0.006666666666666667,0.07692307692307693
rh_cuneus -- rh_inferiortemporal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_cuneus -- rh_insula,4,1.0,SZ,150,0.02666666666666667,0.006666666666666667,0.25
rh_cuneus -- rh_lateraloccipital,16,0.0,SZ,150,0.10666666666666667,0.0,0.0
rh_cuneus -- rh_lateralorbitofrontal,6,0.0,SZ,150,0.04,0.0,0.0
rh_cuneus -- rh_lingual,63,9.0,SZ,150,0.42,0.06,0.14285714285714285
rh_cuneus -- rh_medialorbitofrontal,17,3.0,SZ,150,0.11333333333333333,0.02,0.17647058823529413
rh_cuneus -- rh_paracentral,3,0.0,SZ,150,0.02,0.0,0.0
rh_cuneus -- rh_parahippocampal,22,1.0,SZ,150,0.14666666666666667,0.006666666666666667,0.045454545454545456
rh_cuneus -- rh_parsopercularis,9,1.0,SZ,150,0.06,0.006666666666666667,0.1111111111111111
rh_cuneus -- rh_parsorbitalis,11,0.0,SZ,150,0.07333333333333333,0.0,0.0
rh_cuneus -- rh_parstriangularis,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
rh_cuneus -- rh_pericalcarine,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_cuneus -- rh_postcentral,29,4.0,SZ,150,0.19333333333333333,0.02666666666666667,0.13793103448275862
rh_cuneus -- rh_precentral,19,0.0,SZ,150,0.12666666666666668,0.0,0.0
rh_cuneus -- rh_precuneus,52,11.0,SZ,150,0.3466666666666667,0.07333333333333333,0.21153846153846154
rh_cuneus -- rh_rostralanteriorcingulate,17,0.0,SZ,150,0.11333333333333333,0.0,0.0
rh_cuneus -- rh_rostralmiddlefrontal,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
rh_cuneus -- rh_superiorfrontal,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_cuneus -- rh_superiorparietal,35,4.0,SZ,150,0.23333333333333334,0.02666666666666667,0.11428571428571428
rh_cuneus -- rh_supramarginal,22,1.0,SZ,150,0.14666666666666667,0.006666666666666667,0.045454545454545456
rh_cuneus -- rh_temporalpole,13,2.0,SZ,150,0.08666666666666667,0.013333333333333334,0.15384615384615385
rh_entorhinal -- rh_frontalpole,11,1.0,SZ,150,0.07333333333333333,0.006666666666666667,0.09090909090909091
rh_entorhinal -- rh_fusiform,3,1.0,SZ,150,0.02,0.006666666666666667,0.3333333333333333
rh_entorhinal -- rh_inferiorparietal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_entorhinal -- rh_inferiortemporal,4,1.0,SZ,150,0.02666666666666667,0.006666666666666667,0.25
rh_entorhinal -- rh_lateralorbitofrontal,12,4.0,SZ,150,0.08,0.02666666666666667,0.3333333333333333
rh_entorhinal -- rh_lingual,54,2.0,SZ,150,0.36,0.013333333333333334,0.037037037037037035
rh_entorhinal -- rh_medialorbitofrontal,13,3.0,SZ,150,0.08666666666666667,0.02,0.23076923076923078
rh_entorhinal -- rh_parsopercularis,3,0.0,SZ,150,0.02,0.0,0.0
rh_entorhinal -- rh_parsorbitalis,36,1.0,SZ,150,0.24,0.006666666666666667,0.027777777777777776
rh_entorhinal -- rh_parstriangularis,6,0.0,SZ,150,0.04,0.0,0.0
rh_entorhinal -- rh_pericalcarine,6,2.0,SZ,150,0.04,0.013333333333333334,0.3333333333333333
rh_entorhinal -- rh_postcentral,6,1.0,SZ,150,0.04,0.006666666666666667,0.16666666666666666
rh_entorhinal -- rh_precentral,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_entorhinal -- rh_precuneus,67,9.0,SZ,150,0.44666666666666666,0.06,0.13432835820895522
rh_entorhinal -- rh_superiorparietal,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
rh_entorhinal -- rh_supramarginal,18,3.0,SZ,150,0.12,0.02,0.16666666666666666
rh_entorhinal -- rh_temporalpole,81,5.0,SZ,150,0.54,0.03333333333333333,0.06172839506172839
rh_frontalpole -- rh_fusiform,8,2.0,SZ,150,0.05333333333333334,0.013333333333333334,0.25
rh_frontalpole -- rh_inferiortemporal,19,1.0,SZ,150,0.12666666666666668,0.006666666666666667,0.05263157894736842
rh_frontalpole -- rh_isthmuscingulate,31,0.0,SZ,150,0.20666666666666667,0.0,0.0
rh_frontalpole -- rh_lateralorbitofrontal,15,1.0,SZ,150,0.1,0.006666666666666667,0.06666666666666667
rh_frontalpole -- rh_lingual,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_frontalpole -- rh_medialorbitofrontal,14,1.0,SZ,150,0.09333333333333334,0.006666666666666667,0.07142857142857142
rh_frontalpole -- rh_middletemporal,19,0.0,SZ,150,0.12666666666666668,0.0,0.0
rh_frontalpole -- rh_paracentral,6,1.0,SZ,150,0.04,0.006666666666666667,0.16666666666666666
rh_frontalpole -- rh_parahippocampal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_frontalpole -- rh_parsorbitalis,75,2.0,SZ,150,0.5,0.013333333333333334,0.02666666666666667
rh_frontalpole -- rh_parstriangularis,5,1.0,SZ,150,0.03333333333333333,0.006666666666666667,0.2
rh_frontalpole -- rh_pericalcarine,121,13.0,SZ,150,0.8066666666666666,0.08666666666666667,0.10743801652892562
rh_frontalpole -- rh_posteriorcingulate,12,1.0,SZ,150,0.08,0.006666666666666667,0.08333333333333333
rh_frontalpole -- rh_precuneus,7,1.0,SZ,150,0.04666666666666667,0.006666666666666667,0.14285714285714285
rh_frontalpole -- rh_superiortemporal,23,0.0,SZ,150,0.15333333333333332,0.0,0.0
rh_frontalpole -- rh_supramarginal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_frontalpole -- rh_temporalpole,42,4.0,SZ,150,0.28,0.02666666666666667,0.09523809523809523
rh_fusiform -- rh_inferiortemporal,7,2.0,SZ,150,0.04666666666666667,0.013333333333333334,0.2857142857142857
rh_fusiform -- rh_insula,10,3.0,SZ,150,0.06666666666666667,0.02,0.3
rh_fusiform -- rh_isthmuscingulate,6,1.0,SZ,150,0.04,0.006666666666666667,0.16666666666666666
rh_fusiform -- rh_lateralorbitofrontal,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_fusiform -- rh_lingual,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_fusiform -- rh_medialorbitofrontal,7,0.0,SZ,150,0.04666666666666667,0.0,0.0
rh_fusiform -- rh_middletemporal,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_fusiform -- rh_paracentral,6,1.0,SZ,150,0.04,0.006666666666666667,0.16666666666666666
rh_fusiform -- rh_parahippocampal,4,0.0,SZ,150,0.02666666666666667,0.0,0.0
rh_fusiform -- rh_parsopercularis,10,1.0,SZ,150,0.06666666666666667,0.006666666666666667,0.1
rh_fusiform -- rh_parsorbitalis,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_fusiform -- rh_parstriangularis,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_fusiform -- rh_pericalcarine,13,2.0,SZ,150,0.08666666666666667,0.013333333333333334,0.15384615384615385
rh_fusiform -- rh_postcentral,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_fusiform -- rh_posteriorcingulate,5,1.0,SZ,150,0.03333333333333333,0.006666666666666667,0.2
rh_fusiform -- rh_precuneus,4,2.0,SZ,150,0.02666666666666667,0.013333333333333334,0.5
rh_fusiform -- rh_rostralanteriorcingulate,3,0.0,SZ,150,0.02,0.0,0.0
rh_fusiform -- rh_rostralmiddlefrontal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_fusiform -- rh_superiorfrontal,3,0.0,SZ,150,0.02,0.0,0.0
rh_fusiform -- rh_superiortemporal,7,1.0,SZ,150,0.04666666666666667,0.006666666666666667,0.14285714285714285
rh_fusiform -- rh_supramarginal,2,2.0,SZ,150,0.013333333333333334,0.013333333333333334,1.0
rh_fusiform -- rh_temporalpole,3,1.0,SZ,150,0.02,0.006666666666666667,0.3333333333333333
rh_fusiform -- rh_transversetemporal,4,1.0,SZ,150,0.02666666666666667,0.006666666666666667,0.25
rh_inferiorparietal -- rh_inferiortemporal,2,0.0,SZ,150,0.013333333333333334,0.0,0.0
rh_inferiorparietal -- rh_insula,26,0.0,SZ,150,0.17333333333333334,0.0,0.0
rh_inferiorparietal -- rh_isthmuscingulate,7,1.0,SZ,150,0.04666666666666667,0.006666666666666667,0.14285714285714285
rh_inferiorparietal -- rh_lateraloccipital,107,7.0,SZ,150,0.7133333333333334,0.04666666666666667,0.06542056074766354
rh_inferiorparietal -- rh_lateralorbitofrontal,21,2.0,SZ,150,0.14,0.013333333333333334,0.09523809523809523
rh_inferiorparietal -- rh_lingual,5,0.0,SZ,150,0.03333333333333333,0.0,0.0
rh_inferiorparietal -- rh_medialorbitofrontal,18,0.0,SZ,150,0.12,0.0,0.0
rh_inferiorparietal -- rh_middletemporal,1,0.0,SZ,150,0.006666666666666667,0.0,0.0
rh_inferiorparietal -- rh_paracentral,27,0.0,SZ,150,0.18,0.0,0.0
rh_inferiorparietal -- rh_parahippocampal,62,3.0,SZ,150,0.41333333333333333,0.02,0.04838709677419355
rh_inferiorparietal -- rh_parsopercularis,35,3.0,SZ,150,0.23333333333333334,0.02,0.08571428571428572
