edge,sz_selection_frequency,sz_mean_importance_share,ctrl_selection_frequency,ctrl_mean_importance_share,selection_frequency_difference,importance_share_difference
lh_frontalpole -- rh_entorhinal,0.006666666666666667,0.002395004817818427,0.005333333333333333,0.002209907764709657,0.001333333333333334,0.00018509705310877037
rh_lingual -- rh_rostralmiddlefrontal,0.006666666666666667,0.0023166384387249455,0.005333333333333333,0.002785322621369921,0.001333333333333334,-0.00046868418264497556
lh_isthmuscingulate -- lh_transversetemporal,0.006666666666666667,0.0054789189900345215,0.005333333333333333,0.004205106515231071,0.001333333333333334,0.001273812474803451
lh_temporalpole -- rh_cuneus,0.006666666666666667,0.0017705471817064558,0.005333333333333333,0.002231372079236821,0.001333333333333334,-0.000460824897530365
lh_insula -- rh_medialorbitofrontal,0.006666666666666667,0.0026434406538586256,0.005333333333333333,0.002648796198688878,0.001333333333333334,-5.3555448302523845e-06
lh_pericalcarine -- rh_fusiform,0.006666666666666667,0.0030094390855157694,0.005333333333333333,0.002621636484386014,0.001333333333333334,0.0003878026011297554
lh_pericalcarine -- lh_superiortemporal,0.006666666666666667,0.0022572474256306817,0.005333333333333333,0.0022288704909534597,0.001333333333333334,2.8376934677222e-05
rh_inferiorparietal -- rh_precentral,0.006666666666666667,0.0027607384498029974,0.005333333333333333,0.0029976161318262338,0.001333333333333334,-0.00023687768202323642
lh_bankssts -- rh_fusiform,0.006666666666666667,0.002434082492259725,0.005333333333333333,0.0022667966498683126,0.001333333333333334,0.00016728584239141236
rh_rostralanteriorcingulate -- rh_transversetemporal,0.006666666666666667,0.0032813107658088755,0.005333333333333333,0.0025827645353123764,0.001333333333333334,0.000698546230496499
rh_insula -- rh_medialorbitofrontal,0.006666666666666667,0.0024752662240894894,0.005333333333333333,0.002685755560892486,0.001333333333333334,-0.00021048933680299642
rh_insula -- rh_isthmuscingulate,0.006666666666666667,0.0026968116774450596,0.005333333333333333,0.0026774224090313653,0.001333333333333334,1.9389268413694347e-05
lh_inferiortemporal -- rh_superiorparietal,0.006666666666666667,0.002695308335512806,0.005333333333333333,0.002592840617458945,0.001333333333333334,0.00010246771805386091
lh_inferiortemporal -- lh_parsopercularis,0.006666666666666667,0.002655318676170647,0.005333333333333333,0.0028116466539937403,0.001333333333333334,-0.00015632797782309327
lh_parahippocampal -- lh_superiorfrontal,0.006666666666666667,0.002710784108180231,0.005333333333333333,0.0030750023552947366,0.001333333333333334,-0.00036421824711450543
lh_inferiortemporal -- rh_precentral,0.006666666666666667,0.0025357244814105786,0.005333333333333333,0.00268886323759541,0.001333333333333334,-0.00015313875618483148
lh_rostralanteriorcingulate -- rh_paracentral,0.006666666666666667,0.0029495153384749067,0.005333333333333333,0.0032166502508142575,0.001333333333333334,-0.0002671349123393508
rh_lateraloccipital -- rh_parstriangularis,0.006666666666666667,0.002639415515669284,0.005333333333333333,0.002841180387559776,0.001333333333333334,-0.00020176487189049177
lh_isthmuscingulate -- lh_lateralorbitofrontal,0.006666666666666667,0.0032186666991834696,0.005333333333333333,0.0028031077635354705,0.001333333333333334,0.0004155589356479991
lh_superiortemporal -- rh_supramarginal,0.006666666666666667,0.0024167314640011358,0.005333333333333333,0.0028630408784515314,0.001333333333333334,-0.00044630941445039565
lh_isthmuscingulate -- rh_rostralanteriorcingulate,0.006666666666666667,0.002848705069929041,0.005333333333333333,0.0030402486309239773,0.001333333333333334,-0.00019154356099493645
lh_middletemporal -- lh_rostralmiddlefrontal,0.006666666666666667,0.0041178206469405865,0.005333333333333333,0.00329127033630497,0.001333333333333334,0.0008265503106356163
lh_medialorbitofrontal -- rh_parsorbitalis,0.006666666666666667,0.00226692134810984,0.005333333333333333,0.0031189467855772418,0.001333333333333334,-0.0008520254374674019
lh_posteriorcingulate -- lh_rostralanteriorcingulate,0.006666666666666667,0.003951270805349821,0.005333333333333333,0.002381863449593225,0.001333333333333334,0.0015694073557565962
lh_middletemporal -- rh_fusiform,0.006666666666666667,0.002340804057098592,0.005333333333333333,0.0033179487719169503,0.001333333333333334,-0.0009771447148183583
lh_inferiortemporal -- rh_isthmuscingulate,0.006666666666666667,0.0026464323843264194,0.005333333333333333,0.002948555127302251,0.001333333333333334,-0.0003021227429758316
rh_caudalmiddlefrontal -- rh_medialorbitofrontal,0.006666666666666667,0.0035991667360841823,0.005333333333333333,0.0028723466677093353,0.001333333333333334,0.000726820068374847
lh_medialorbitofrontal -- rh_pericalcarine,0.006666666666666667,0.004148735004574673,0.005333333333333333,0.0026530237329971725,0.001333333333333334,0.0014957112715775003
rh_cuneus -- rh_supramarginal,0.006666666666666667,0.0034827137451586884,0.005333333333333333,0.002636912359482958,0.001333333333333334,0.0008458013856757303
lh_inferiorparietal -- rh_rostralanteriorcingulate,0.006666666666666667,0.0025137489502966254,0.005333333333333333,0.0024431205226824954,0.001333333333333334,7.062842761412997e-05
lh_postcentral -- rh_precentral,0.006666666666666667,0.002877785988068692,0.005333333333333333,0.0027712429134153266,0.001333333333333334,0.00010654307465336526
lh_medialorbitofrontal -- rh_inferiorparietal,0.006666666666666667,0.0024080046414959883,0.005333333333333333,0.0024470226291007716,0.001333333333333334,-3.901798760478324e-05
rh_frontalpole -- rh_precuneus,0.006666666666666667,0.0023630835632267033,0.005333333333333333,0.004034446834558094,0.001333333333333334,-0.0016713632713313909
lh_lateralorbitofrontal -- lh_supramarginal,0.006666666666666667,0.003911636119519583,0.005333333333333333,0.0024750931767203344,0.001333333333333334,0.0014365429427992487
lh_superiorparietal -- rh_cuneus,0.006666666666666667,0.0030754285953322907,0.005333333333333333,0.0029230397299447913,0.001333333333333334,0.00015238886538749934
lh_caudalanteriorcingulate -- rh_inferiorparietal,0.006666666666666667,0.0027610505380882694,0.005333333333333333,0.002603404732841398,0.001333333333333334,0.00015764580524687145
lh_caudalmiddlefrontal -- lh_superiorparietal,0.006666666666666667,0.0021198341435469024,0.005333333333333333,0.00236152256618863,0.001333333333333334,-0.0002416884226417275
lh_caudalmiddlefrontal -- lh_pericalcarine,0.006666666666666667,0.0026333615259757407,0.005333333333333333,0.0026498459932258727,0.001333333333333334,-1.648446725013202e-05
lh_fusiform -- rh_bankssts,0.006666666666666667,0.006527188799476798,0.005333333333333333,0.00311364910102719,0.001333333333333334,0.0034135396984496078
rh_entorhinal -- rh_frontalpole,0.006666666666666667,0.002440391172786741,0.005333333333333333,0.0017609119776728355,0.001333333333333334,0.0006794791951139057
lh_superiorfrontal -- rh_supramarginal,0.006666666666666667,0.002819815442126134,0.005333333333333333,0.002805732804216411,0.001333333333333334,1.4082637909723205e-05
lh_lateralorbitofrontal -- rh_temporalpole,0.006666666666666667,0.001573858793469801,0.005333333333333333,0.003745900604121247,0.001333333333333334,-0.0021720418106514457
rh_lateraloccipital -- rh_parahippocampal,0.02,0.0031256103175975342,0.018666666666666668,0.003197602625053615,0.0013333333333333322,-7.199230745608088e-05
lh_pericalcarine -- rh_isthmuscingulate,0.02,0.003508936489433516,0.018666666666666668,0.0031396252799174617,0.0013333333333333322,0.00036931120951605445
lh_lateraloccipital -- rh_postcentral,0.02,0.0028894000451713687,0.018666666666666668,0.0029782531072248047,0.0013333333333333322,-8.885306205343602e-05
lh_paracentral -- rh_paracentral,0.06,0.004161785213361652,0.058666666666666666,0.003648505631055523,0.0013333333333333322,0.0005132795823061284
rh_caudalanteriorcingulate -- rh_paracentral,0.02,0.0029547819040087425,0.018666666666666668,0.0032783672629864086,0.0013333333333333322,-0.0003235853589776661
lh_insula -- lh_rostralanteriorcingulate,0.02,0.003124749692963312,0.018666666666666668,0.0032828268505256985,0.0013333333333333322,-0.00015807715756238627
rh_medialorbitofrontal -- rh_paracentral,0.02,0.00467579498747745,0.018666666666666668,0.003167776706712215,0.0013333333333333322,0.0015080182807652351
lh_inferiorparietal -- rh_lateraloccipital,0.03333333333333333,0.0030484958073674654,0.032,0.0030822146468409534,0.0013333333333333322,-3.3718839473487975e-05
lh_superiorparietal -- rh_inferiorparietal,0.03333333333333333,0.0032387164421086427,0.032,0.0033017506033180552,0.0013333333333333322,-6.303416120941258e-05
lh_bankssts -- rh_posteriorcingulate,0.04666666666666667,0.0033090206481600627,0.04533333333333334,0.0034033385081742736,0.0013333333333333322,-9.43178600142109e-05
lh_posteriorcingulate -- rh_middletemporal,0.03333333333333333,0.0029867628961491813,0.032,0.0032834925649506764,0.0013333333333333322,-0.000296729668801495
rh_inferiorparietal -- rh_parahippocampal,0.02,0.002782815859945146,0.018666666666666668,0.0031894054598706465,0.0013333333333333322,-0.0004065895999255005
lh_paracentral -- rh_precentral,0.0,0.0024808545244813995,0.0,0.0024871792032631025,0.0,-6.32467878170298e-06
lh_parahippocampal -- rh_bankssts,0.0,0.0026149440146086556,0.0,0.002313510354523952,0.0,0.00030143366008470373
lh_precentral -- lh_precuneus,0.0,0.0011994793666139413,0.0,0.0014242872629512964,0.0,-0.00022480789633735508
lh_posteriorcingulate -- rh_transversetemporal,0.0,0.0018538854065578369,0.0,0.0017972375064914557,0.0,5.664790006638118e-05
lh_precentral -- rh_middletemporal,0.0,0.0014507541100945841,0.0,0.0013283835553010476,0.0,0.00012237055479353653
rh_bankssts -- rh_pericalcarine,0.0,0.0015213905842205305,0.0,0.0013185285978391692,0.0,0.00020286198638136128
lh_precentral -- rh_lateralorbitofrontal,0.0,0.0019866595793173883,0.0,0.0014837675941204893,0.0,0.000502891985196899
lh_precentral -- rh_isthmuscingulate,0.0,0.0023942155924430524,0.0,0.0029641605193459273,0.0,-0.000569944926902875
lh_inferiortemporal -- rh_rostralanteriorcingulate,0.013333333333333334,0.003100979216219915,0.013333333333333334,0.0029163154944641355,0.0,0.00018466372175577955
lh_insula -- lh_lateralorbitofrontal,0.0,0.0038355733189741332,0.0,0.0021820851691985604,0.0,0.0016534881497755729
lh_inferiortemporal -- rh_temporalpole,0.0,0.0014607693915731296,0.0,0.001908349844615514,0.0,-0.00044758045304238436
lh_inferiortemporal -- lh_medialorbitofrontal,0.0,0.0015844667900645603,0.0,0.0014250443738754734,0.0,0.00015942241618908688
lh_precentral -- rh_lingual,0.0,0.0015542643650914086,0.0,0.002045956067358663,0.0,-0.0004916917022672546
rh_caudalmiddlefrontal -- rh_postcentral,0.0,0.001407975301063388,0.0,0.0022104327604436725,0.0,-0.0008024574593802844
rh_caudalmiddlefrontal -- rh_temporalpole,0.0,0.0015351011852928784,0.0,0.003938696434133977,0.0,-0.002403595248841099
rh_caudalmiddlefrontal -- rh_supramarginal,0.0,0.001475778398896648,0.0,0.001752570225645573,0.0,-0.00027679182674892494
rh_caudalmiddlefrontal -- rh_superiorparietal,0.0,0.0015839186391902126,0.0,0.002390867371329156,0.0,-0.0008069487321389433
lh_inferiorparietal -- rh_caudalmiddlefrontal,0.0,0.002728812523899876,0.0,0.0023868049161712168,0.0,0.00034200760772865914
rh_paracentral -- rh_postcentral,0.0,0.0023099191520488645,0.0,0.0019783762468323957,0.0,0.00033154290521646883
lh_caudalanteriorcingulate -- rh_postcentral,0.0,0.003337330685417516,0.0,0.0019722009547561963,0.0,0.0013651297306613197
lh_parsopercularis -- rh_paracentral,0.0,0.002485024412685392,0.0,0.0030007745256627983,0.0,-0.0005157501129774062
lh_parsopercularis -- rh_lateralorbitofrontal,0.0,0.003298579363219734,0.0,0.0017837979643019846,0.0,0.0015147813989177495
lh_entorhinal -- rh_parahippocampal,0.0,0.001869594881996095,0.0,0.00183108648706599,0.0,3.850839493010493e-05
lh_pericalcarine -- rh_precuneus,0.0,0.0013915402925900205,0.0,0.0013015619282534174,0.0,8.99783643366031e-05
lh_inferiortemporal -- rh_frontalpole,0.0,0.0014695213100355672,0.0,0.0022355015707460923,0.0,-0.0007659802607105251
lh_inferiortemporal -- rh_cuneus,0.0,0.003253616510997782,0.0,0.0016105602947182863,0.0,0.0016430562162794956
lh_paracentral -- lh_superiorparietal,0.0,0.0029123010638739248,0.0,0.0027902820778049086,0.0,0.00012201898606901615
lh_caudalmiddlefrontal -- rh_postcentral,0.0,0.002278507807386902,0.0,0.0017457090954745476,0.0,0.0005327987119123545
lh_caudalmiddlefrontal -- rh_superiorparietal,0.0,0.002452841429362876,0.0,0.002364983672657222,0.0,8.785775670565365e-05
rh_inferiorparietal -- rh_superiortemporal,0.0,0.001548734130519291,0.0,0.0014955713811333846,0.0,5.3162749385906455e-05
rh_inferiortemporal -- rh_precuneus,0.0,0.0014217273499916169,0.0,0.0022018241378831435,0.0,-0.0007800967878915266
rh_inferiortemporal -- rh_postcentral,0.0,0.0012465466038785306,0.0,0.003411510104294007,0.0,-0.002164963500415476
lh_inferiortemporal -- lh_postcentral,0.0,0.002895766403345984,0.0,0.002879418809755226,0.0,1.6347593590758033e-05
lh_postcentral -- lh_precuneus,0.0,0.0027327920952441125,0.0,0.002918678216125548,0.0,-0.00018588612088143563
lh_frontalpole -- rh_cuneus,0.0,0.0014200591115974383,0.0,0.0014568988879600652,0.0,-3.6839776362626846e-05
lh_frontalpole -- rh_parahippocampal,0.0,0.0012367419887638759,0.0,0.0026677403419580496,0.0,-0.0014309983531941737
lh_frontalpole -- rh_lingual,0.0,0.0014927492090413867,0.0,0.001415925621201405,0.0,7.682358783998172e-05
lh_fusiform -- lh_inferiortemporal,0.0,0.003151958322038874,0.0,0.0027541794511275934,0.0,0.0003977788709112807
lh_frontalpole -- rh_precuneus,0.0,0.0015772255889405114,0.0,0.0019112077525493072,0.0,-0.0003339821636087958
lh_isthmuscingulate -- lh_temporalpole,0.0,0.001468289029815125,0.0,0.0014748947187516689,0.0,-6.605688936543903e-06
lh_temporalpole -- rh_caudalmiddlefrontal,0.0,0.0015554794531590656,0.0,0.004125099168163762,0.0,-0.002569619715004696
lh_supramarginal -- rh_transversetemporal,0.0,0.002770977320075279,0.0,0.0029012079294908066,0.0,-0.00013023060941552743
lh_paracentral -- rh_precuneus,0.0,0.0027215352193545347,0.0,0.0014242315522406783,0.0,0.0012973036671138564
lh_temporalpole -- rh_middletemporal,0.0,0.002343286587773975,0.0,0.002819825076661183,0.0,-0.00047653848888720794
lh_temporalpole -- rh_isthmuscingulate,0.0,0.0014106250303712207,0.0,0.0014287120361187605,0.0,-1.8087005747539778e-05
lh_temporalpole -- rh_fusiform,0.0,0.001507883677863717,0.0,0.0012917348726158154,0.0,0.00021614880524790155
lh_transversetemporal -- rh_lateraloccipital,0.0,0.001467565190718462,0.0,0.0028859035875121674,0.0,-0.0014183383967937054
lh_insula -- lh_precentral,0.013333333333333334,0.002578593876358508,0.013333333333333334,0.002900228617417621,0.0,-0.00032163474105911284
lh_insula -- lh_superiorparietal,0.0,0.0013622485640725165,0.0,0.0021059996128885415,0.0,-0.000743751048816025
lh_insula -- rh_insula,0.08,0.0038703784043266232,0.08,0.0037423129204276545,0.0,0.00012806548389896876
lh_insula -- rh_cuneus,0.0,0.0036025932961743176,0.0,0.0028696164576273078,0.0,0.0007329768385470098
lh_insula -- rh_postcentral,0.0,0.0013813611357808208,0.0,0.001388522777633492,0.0,-7.161641852671159e-06
lh_supramarginal -- rh_superiortemporal,0.0,0.0028772253844606376,0.0,0.0024291556571118572,0.0,0.0004480697273487803
lh_inferiortemporal -- lh_parsorbitalis,0.0,0.0014707080192174022,0.0,0.002223741178462178,0.0,-0.000753033159244776
lh_inferiortemporal -- lh_temporalpole,0.0,0.0013094809237083763,0.0,0.001926210532648902,0.0,-0.0006167296089405257
rh_caudalmiddlefrontal -- rh_precentral,0.0,0.0027914267864926614,0.0,0.0026984323761308623,0.0,9.299441036179912e-05
rh_caudalanteriorcingulate -- rh_parsorbitalis,0.0,0.0013986046887092087,0.0,0.0014431759660066222,0.0,-4.4571277297413524e-05
rh_caudalanteriorcingulate -- rh_supramarginal,0.0,0.002600907790526096,0.0,0.0019986321956503576,0.0,0.0006022755948757383
rh_caudalanteriorcingulate -- rh_superiorparietal,0.0,0.0013908656768734518,0.0,0.0013187278517021424,0.0,7.213782517130943e-05
lh_inferiortemporal -- rh_lingual,0.0,0.0014298203005170388,0.0,0.00179905574140768,0.0,-0.00036923544089064115
lh_inferiortemporal -- rh_lateralorbitofrontal,0.0,0.002660547805573794,0.0,0.0027986963279738103,0.0,-0.0001381485224000163
