fs_id,roi,CT,MC,Vol,SD,SA,n_vertices
ds004302_sub-02,rh_medialorbitofrontal,2.341341972351074,-0.0409667082130909,6245.3720703125,-1.6237235069274902,2463.913330078125,3324
ds004302_sub-02,rh_middletemporal,2.497624397277832,-0.04495744779706001,10923.986328125,-0.9412378668785095,3643.517578125,5144
ds004302_sub-02,rh_parahippocampal,2.8984012603759766,-0.030826738104224205,2540.733642578125,-0.15499888360500336,725.5413818359375,1164
ds004302_sub-02,rh_paracentral,2.2025656700134277,-0.021632226184010506,3820.815673828125,0.22041542828083038,1624.3441162109375,2585
ds004302_sub-02,rh_parsopercularis,2.4960334300994873,-0.026037218049168587,4040.0478515625,0.4440591633319855,1608.549072265625,2266
ds004302_sub-02,rh_parsorbitalis,2.4369099140167236,-0.08543285727500916,2719.841796875,-4.573775291442871,904.43359375,1176
ds004302_sub-02,rh_parstriangularis,2.4270381927490234,-0.0266687273979187,4129.986328125,-0.9168184399604797,1594.302001953125,2163
ds004302_sub-02,rh_pericalcarine,1.412157654762268,0.06182107701897621,2168.74267578125,2.853651762008667,1766.0947265625,2620
ds004302_sub-02,rh_postcentral,1.9234418869018555,-0.037610068917274475,9661.8359375,-0.7784895896911621,4576.658203125,6865
ds004302_sub-02,rh_posteriorcingulate,2.2842564582824707,0.017476100474596024,2913.94677734375,2.346040725708008,1161.370361328125,1596
ds004302_sub-02,rh_precentral,2.49656081199646,-0.013128728605806828,15079.302734375,0.5784578323364258,5594.2236328125,8758
ds004302_sub-02,rh_precuneus,2.2467520236968994,0.003964356612414122,11117.53515625,1.8505806922912598,4808.0322265625,7070
ds004302_sub-02,rh_rostralanteriorcingulate,2.750215530395508,-0.04194847494363785,2417.95703125,1.4793002605438232,767.985107421875,999
ds004302_sub-02,rh_rostralmiddlefrontal,2.175128698348999,-0.023557273671030998,15086.8525390625,0.2314455509185791,6243.1630859375,8300
ds004302_sub-02,rh_superiorfrontal,2.6127676963806152,-0.03380134329199791,20693.7890625,-1.0789365768432617,7141.00341796875,10360
ds004302_sub-02,rh_superiorparietal,2.027559280395508,-0.03373962640762329,14881.931640625,-0.6814114451408386,6525.8115234375,9663
ds004302_sub-02,rh_superiortemporal,2.715414047241211,-0.029338747262954712,12088.9482421875,-0.7710281014442444,3994.8330078125,5924
ds004302_sub-02,rh_supramarginal,2.403562545776367,0.0034757887478917837,9164.51953125,1.715146780014038,3638.316162109375,5153
ds004302_sub-02,rh_frontalpole,2.558685541152954,-0.12550918757915497,1183.5152587890625,-8.670029640197754,407.6698913574219,472
ds004302_sub-02,rh_temporalpole,3.0191152095794678,-0.09764289110898972,2472.3984375,-6.821359157562256,587.23193359375,746
ds004302_sub-02,rh_transversetemporal,2.2417714595794678,-0.06212460994720459,932.8511962890625,3.6697018146514893,381.1127624511719,608
